Run,Plate,mapped.pos,Gene,Count,Size.mean,Brightness.mean,Avg. Red.mean,Redness.mean,Norm.Brightness.mean,Norm.Avg. Red.mean,Norm.Redness.mean,Size.std,Brightness.std,Avg. Red.std,Redness.std,Norm.Brightness.std,Norm.Avg. Red.std,Norm.Redness.std
3,9,I21,SSZ1,4,83.0,96.19079161209379,107.75,8.125,1.2676261107461086,1.4186467313864621,0.10571508117560703,35.4682957019364,5.448138040860913,6.3966136874651625,0.9878427675158299,0.34079717265691156,0.37701776571785894,0.025412651551084908
3,9,J3,SPT10,4,57.75,92.3614054596197,98.25,4.875,1.7386412535233733,1.8480180533751964,0.088955389848247,22.85278976405288,5.266284093219628,5.737304826019502,1.0144785195688801,0.4828984170197999,0.5053148351474342,0.019085391586434748
3,9,M23,RPL13B,4,69.75,96.88486880297225,105.0,6.65,1.4047660477070512,1.5218238418669452,0.09626934368313679,8.180260794538686,0.2557687384636575,0.8164965809277246,0.5567764362830022,0.17912393365679583,0.18717840729062393,0.013166983210904325
3,10,B3,VPS54,3,81.66666666666667,107.9607006867622,114.0,4.7,1.7909527301648793,1.8846280395038806,0.06912549960031975,54.30776494511014,12.577453719484893,14.106735979665885,1.6522711641858308,1.1284108366504124,1.1769136961840734,0.02780959168232735
3,10,C19,VMA6,1,36.0,83.3148148148148,91.0,4.7,2.314300411522633,2.5277777777777777,0.13055555555555556,,,,,,,
3,10,C21,RPL6B,2,92.5,103.42206192822002,111.5,7.1,1.12142248690914,1.208714520290875,0.07657752756274924,7.7781745930520225,1.3608861332969238,2.1213203435596424,0.9899494936611665,0.07958631094548069,0.0787056457126475,0.004262876912149717
3,10,C22,MGM101,1,47.0,95.77304964539009,102.0,5.9,2.0377244605402147,2.1702127659574466,0.12553191489361704,,,,,,,
3,10,D20,RPA12,3,37.333333333333336,89.93167701863354,98.0,6.6000000000000005,2.473681446479439,2.6904094035931343,0.17416816937153543,7.76745346515403,1.5573446117661567,3.0,2.47588368062799,0.4749718496396051,0.48326164466028604,0.03602475676080159
3,10,E17,YML010C-B,4,93.5,99.49532045556273,110.0,8.1,1.131008752248255,1.2521689468374277,0.0935186547742213,32.3367695768558,6.276127835646644,6.0553007081949835,1.219289410544792,0.25960410244596055,0.294746914368174,0.03306394815943888
3,10,F22,NUP84,4,43.75,91.79892394427277,100.5,7.925000000000001,2.127898579080256,2.329752127717244,0.1827790426627636,6.551081335677848,3.366654763800078,3.109126351029606,1.7519037264263886,0.26769353153577274,0.2913027994839584,0.040422669186860535
3,10,F8,PHO2,4,94.5,105.91674827300174,113.0,5.1,1.201540631054203,1.2773553799002224,0.05496402489123753,31.22498999199199,5.1568767539666736,7.164728420068226,1.416568624058385,0.32910203726433856,0.3319524983699325,0.0072695955900209785
3,10,J12,RPL35B,3,78.0,99.27970810785497,107.66666666666667,5.966666666666666,1.3483558756374423,1.4604750860917843,0.07775809965563285,23.430749027719962,7.204940254200662,8.386497083606086,1.6502525059315418,0.37730475600567165,0.4001402202350314,0.011468069207760778
3,10,K14,OST4,2,56.5,93.59845155890355,103.5,7.550000000000001,1.6587021425474262,1.833490269930948,0.13400816070307597,3.5355339059327378,2.085957606438114,3.5355339059327378,0.2121320343559638,0.06687504528109008,0.05215633822311312,0.012140220003422523
3,10,M10,AAD4,1,62.0,103.10752688171999,112.0,6.5,1.663024627124516,1.8064516129032258,0.10483870967741936,,,,,,,
3,10,M3,YGL214W,4,73.5,94.4508614075469,103.5,7.1,1.4935487062186443,1.6322452395898723,0.11447478551998325,34.895080837657716,8.74630282722363,10.344080432788598,0.35590260840104365,0.6122678755061478,0.6590731080794046,0.05406700719410763
